Chemical_Code_str,chemical,k,cas,Chemical_Code_num.x,Chemical_Code.x,Program,Year,Period,State,State.ANSI,Data.Item,Domain,Domain.Category,Value,CV....,Chemical,Chemical_Code.y,Chemical_Code_num.y
025006,108168-76-9,25006,NA,25006,025006,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",1.159,,NEEM OIL , 25006,25006
025006,108168-76-9,25006,NA,25006,025006,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",463.4920634920635,,NEEM OIL , 25006,25006
025006,108168-76-9,25006,NA,25006,025006,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",1.225,,NEEM OIL , 25006,25006
025006,108168-76-9,25006,NA,25006,025006,SURVEY,2019,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",3.5,,NEEM OIL , 25006,25006
025006,108168-76-9,25006,NA,25006,025006,SURVEY,2018,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",7.5050924657534255,,NEEM OIL , 25006,25006
025006,108168-76-9,25006,NA,25006,025006,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",1.5,,NEEM OIL , 25006,25006
025006,108168-76-9,25006,NA,25006,025006,SURVEY,2018,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",13.67039590443686,,NEEM OIL , 25006,25006
025006,108168-76-9,25006,NA,25006,025006,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",0.779,,NEEM OIL , 25006,25006
025006,108168-76-9,25006,NA,25006,025006,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",1.2,,NEEM OIL , 25006,25006
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",13.67039590443686,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",7.5050924657534255,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2019,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",7.924,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",463.4920634920635,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",1.2,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",10.173,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",463.4920634920635,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2018,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",1.7,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2018,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",463.4920634920635,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",1.7,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",463.4920634920635,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",2.57,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",2.5242990654205606,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2018,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",10.762,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2019,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",5.151,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2019,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",463.4920634920635,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",5.86,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2018,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",6.34,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",2.222,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025007,947173-77-5,25007,NA,25007,025007,SURVEY,2019,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",1.5,,"NEEM OIL, CLAR. HYD. ", 25007,25007
025601,1317-39-1,25601,II,25601,025601,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)",7.5050924657534255,,COPPER OXIDE , 25601,25601
025601,1317-39-1,25601,II,25601,025601,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)",2.5242990654205606,,COPPER OXIDE , 25601,25601
025601,1317-39-1,25601,II,25601,025601,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)",13.67039590443686,,COPPER OXIDE , 25601,25601
025601,1317-39-1,25601,II,25601,025601,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)",463.4920634920635,,COPPER OXIDE , 25601,25601
027602,272451-65-7,27602,III,27602,027602,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",13.67039590443686,,FLUBENDIAMIDE , 27602,27602
027602,272451-65-7,27602,III,27602,027602,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",13.67039590443686,,FLUBENDIAMIDE , 27602,27602
027602,272451-65-7,27602,III,27602,027602,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",463.4920634920635,,FLUBENDIAMIDE , 27602,27602
027602,272451-65-7,27602,III,27602,027602,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",2.5242990654205606,,FLUBENDIAMIDE , 27602,27602
027602,272451-65-7,27602,III,27602,027602,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",463.4920634920635,,FLUBENDIAMIDE , 27602,27602
027602,272451-65-7,27602,III,27602,027602,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",2.5242990654205606,,FLUBENDIAMIDE , 27602,27602
027602,272451-65-7,27602,III,27602,027602,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",7.5050924657534255,,FLUBENDIAMIDE , 27602,27602
027602,272451-65-7,27602,III,27602,027602,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",7.5050924657534255,,FLUBENDIAMIDE , 27602,27602
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",2.5242990654205606,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",1.1,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",112.439,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",463.4920634920635,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",70.726,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",1.5,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",1.1,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",13.67039590443686,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",83.557,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",463.4920634920635,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",463.4920634920635,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2018,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",85.17,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",77.467,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",7.5050924657534255,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2018,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",463.4920634920635,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",463.4920634920635,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",104.337,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",7.5050924657534255,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",125.71,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",2.5242990654205606,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2018,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",83.195,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",13.67039590443686,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2018,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",1,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",463.4920634920635,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",2.5242990654205606,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",1.1,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",112.439,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",463.4920634920635,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",70.726,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",1.5,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",1.1,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",13.67039590443686,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",83.557,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",463.4920634920635,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",463.4920634920635,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2018,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",85.17,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2021,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",77.467,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",7.5050924657534255,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2018,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",463.4920634920635,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",463.4920634920635,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2016,YEAR,CALIFORNIA,6,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",104.337,,DICHLOROPROPENE , 29001,29001
029001,76-06-2,29001,FM,29001,029001,SURVEY,2019,YEAR,FLORIDA,12,"STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",7.5050924657534255,,DICHLOROPROPENE , 29001,29001
